I would buy this again!! The worked and are still in use today.For the money I think they are a great value~~,verified
Great product. It is amazing all the things you can do with it. Alot included for the price.,verified
Just what we wanted. Thanks!,verified
It's a little complicated to put the ipod inside the band. After that it's confortable use it to workout or to go climbing,verified
I love this mini speaker it is so awesome thank you ever so much I be back to buy my next item thank you again,verified
The Oontz has deservedly good reviews for sound quality so I am just posting a few nitpicks.<br /><br />1) There was a report on Don Lindich's blog that they had redesigned the logo. As of today they are still shipping out the old ugly one.<br /><br />2) The blue light is really annoying to me. Anyone have any good fixes?<br /><br />3) They are using a mini USB charging port in a world dominated by micro USB charged phones. One more thing to carry.<br /><br />4) Makes an audible popping noise about 10 secs after the music stops playing. Probably some sort of disconnection for energy saving.<br /><br />Nothing earth shattering but the difference between a good and excellent product.,not_verified
Works well!,verified
It was really good in fact I got an extra one so I have 2. It's really useful and it's really cheap and works well,verified
My daughter has an iTouch and loves to switch the cover based on her outfit and her mood!  These fit great and are easy to change.,verified
"Works perfectly, paired right up with my Galaxy SIII and works great in my 2008 Denali and my 2008 Accord V6.<br /><br />I didn't use the CD and it came with no printed instructions, but if you are buying this and don't know how to pair something with bluetooth to your phone... then you should consider another product.<br /><br />Read and cleared codes flawlessly<br /><br />I use the Torque app for android",verified
These are great quality speakers and small enough to take with you anywhere.  They are easy to sync (though it doesn't tell you how to turn it on and off since the instructions are a simple sheet using caveman sign language).  You have to figure it out on your own.,verified
"I bought this adapter to allow the phone to charge and use atthe same time.  I was wrong.  Doesnt work at all, never charges.",verified
"Arrived as promise, just what I wanted. Thank you",verified
"First let me say that the supplier send me a complete two page (8 X 11) set of instructions and apologized for the bad instructions sent with the unit. This arrived before the unite! Yes there were some mistakes in his better instructions so I re-wrote them and sent him a copy. That's what I do. . .  write instructions! Well I was still not ready for what I heard out of the unit! The setup is simple and the new instructions clear! Let me say for those reading this that I'm 83 and may not listen to the same music that most buyers will want to listen to, but the tone is there and the highs and mid range is as well. The bass could be a little bit more but will do. Now I have it connected to my computer out and listen to all manor of music from Glenn Miller to The 1812 to jazz. No there are not Hi Fi super stereo! But they are stereo and reproduce a wide spectrum of sound. As I said the unit is connect to the output on the back of my computer. Most computers today that are PC have a Realtek sound Manager program. In control Panel you will find the listing and be able to adjust your playback. Set it to 5.1 and check the 'subwoofer' option. Next use the 'Environment' settings i.e. 'Auditorium' and the Equalizer option setting i.e. 'Rock' ! Next right click on the program and make a 'desktop' shortcut so you can change setting as you change music. Lastly I lost me &#34;c&#34; drive two days after receiving the unit so while waiting I plugged the unit into my Samsung TAB 2 10.1 and the sound and level was almost as good. You may find that the line cable that plugs into your computer is a little short, but extensions can be picked up for not that much. I had sitting around an old mixer from Numark and I used the RCA cables that come with the unit and placed it in the middle which gave me the little more cable length needed and a pair of VU meters! Also a volume control as different cuts are recorder at different levels.<br />Anyone wanting to see and hear the units can contact me on Skype at edward.r.fowler1 and I'll demo them for you! Just put in the contact why or I'll not except!",verified
"just what the description described, fast shipping, great product! it's exactly what i needed and i am very happy with this purchase.",not_verified
fits my arm. the pink is cute. have to take off my iphone case but it's no biggie! fastener on the top so it doesn't slip out.,verified
Just got a redcam ticket for $50.  I see that it has to be installed behind the rearview mirror.  Will this interfere with my EZ Pass (tolls) or remote starter?  Thanks...,not_verified
"Wow, a very innovating experience of listening to music, depending on the surface where you place this extremely portable speaker you achieve different sounds (wood works best for me). I highly recommend this speaker, it works as an mp3 player, portable, 5W speaker, and rechargeable battery lasts about 10 hours.",verified
I'm not the best at putting these on but it worked well for my Note and his Tab. With one to spare!,verified
"In looking for charging cables for my iphone 5s, I found a ton of reviews indicating problems with the new IOS 7 and any cable that wasn't purchased directly form apple, so I was hesitant to purchase a non-apple brand charger at first.  I figured I'd take a shot, and for $11, this one seemed like a relatively safe bet and I didn't really have anything to lose.  I'm glad to say it lived up to my expectations, and exceeded them!  The shipping was FAST, it got here in perfect condition, and it works PERFECTLY.  The 9 ft cable was initially something I didn't care too much about, but has actually turned out to be incredibly useful.<br /><br />Definitely 5 star-worthy and HIGHLY recommended to anyone looking for a more cost-effective alternative to their iphone 5 charger!",verified
"I bought this with the thought of using my Android device(s) with a logitech speaker that was tailored for iDevices.  The \\""works pretty well\\"" title of the review is the summary.  I am able to use this with most of my Android devices, but audio won't play on *the* one I wanted it to work on.  Not a big deal though since I can just use the headphone jack to the speaker's line in and all is well.  The thing I really do like about it is that I can still use it on ALL of my Android devices to charge them since they all use a micro usb to charge.",verified
These things are as good as the Apple branded product at a fraction of the price.,verified
"The case looks nice, but there is no way this case can protect the phone. It is flimsy and thin, and the sides do not come up high enough to protect the screen so a screen protector is a must.  Also the cell and wifi signal strength dropped significantly when the case was on the phone.  I do not recommend this product.",verified
i was so happy to get these there super cute and a great deal only issues is no holes were the bottons are so they tend to stick ad are hard to press,verified
"I don't have a ton of experience with this product yet.  There is a Halloween party in our church parking lot every year.  Everyone decorates their cars with lights and other scary stuff.  Typically, my wife just powers the lights with her car battery and kills her battery over the course of the 3 hour party.  It's never a good idea to completely kill your car battery as it never takes a full charge after a complete drain.  Right after I got this goal0 battery and inverter I gave it to my wife to use to power the Halloween lights on her car for the party.  Worked great and powered all of the lights for the full 3 hours and still had power left.  I have also used it to power my laptop and phone for a few hours and still had over half of the battery life left.  Now I just leave it plugged in and tucked away in case of an emergency where I need power for small electronics and appliances.  The inverter does use an internal fan to cool itself and it is a slight bit noisy.  Nothing you couldn't sleep with if you had to though.",verified
great product,verified
"This wire sucks, it has a very thick jacket but thats it. The wire inside is about the same as my JL 4 gauge. The Cadence 0 Gauge I bought is easily 2-3 times thicker then this is. U'd be better off buying Flex-a-prene or ultra-flex welding cable than this stuff for 3&change p/f.",verified
"Pretty cheap,  works but low quality",verified
Quality product comes with outstanding customer service.,not_verified
"It's okay, but the nook is only secured by this little piece of elastic which kinda blocks with the page number or the menu button. Other than that, it works well.",verified
Ok im going to make this short and sweet! I loved this! it worked great it came in really fast and it came exactly as described. I went on amazon and bought myself a phone holder and now I put it in my car and it sounds great! the control could be a little better made but seriously for 6 bucks its a steal plus with the 2 dollars in the holder i made a great buy! I would definetly recommend this to anyone that is looking for a cheap way to listen to music in their car or even at home on any radio.,verified
"These earrings are huge and so gaudy. I purchased them too hastily and didn't pay attention to the size. Also the silver is obviously fake.  I know it's costume jewlery, but I like pieces that make you think they might be real. These are definitely going back.",not_verified
It's not bad.  It gets the job done.  It's not the sturdiest device in the world.  The headphone jack on the one I bought had a lot of static and was virtually unusable.  However it does produce very clear sound when you plug anything into the USB port.  A flash drive works perfectly.    I say if you are looking for a short term answer for a car MP3 player then go for it.  However I woulds not suggest expecting this gadget to be a long-term solution for playing MP3s in your car.,not_verified
"When I first got this case, I really liked it. However, after a while it became kind of a hassle since somehow I kept find things getting trapped underneath the clear plastic screen and taking it apart was difficult. It also made my phone a lot bulkier than I expected :/",verified
"I had a local company install it and they had no problems with it, so it must be good!",verified
good generic lap belt,not_verified
"Overpriced, especially when you can pay the same or less for volume and quality.<br /><br />I bought this to teach music in preschool classrooms. The size and weight is nice, but even set to the loudest volume, the speakers are barely audible (playing a CD or iPod makes no difference). I wouldn't recommend this product to anyone who plans on playing music through it in a setting where there will be any movement or noise, even if it's minimal.",verified
"I have been waiting for MONTHS and nothing. Eventually I had to contact the seller and they sent me another one but it has been 3 weeks and no sign of it. I strongly advise that, unless you are prepared to wait 1-5 months for your product,you should find another TARDIS IPod case.<br /><br />UPDATE**** I received it today, and I am actually very pleased. It looks exactly like the picture and fits well. I am not sure if other people experienced shipping problems but it might have just been me. Overall I would recommend it because it was worth the wait.",verified
This sub is a direct replacement for a 2013-2014 wrangler factory sub-  holes line up to factory holes and the factory sub grill fits over the new sub. Looks stock when finished. Good idea to use some sound dampening material such as polyfill inside the factory box. Better sound than the cheapy stock.,verified
Very good player.  My daughter loved it.  She has dropped it already and stepped on it and the screen is now shattered.  No fault of the player though. Was considering purchasing another one.,verified
"Perfect fit, good materials. The corner straps are a little in the way of the on/off button, but not a big problem. The case was what I expected. The screen protector was not easy to apply. I did not use the decorative stickers and never intended to. The price for the items was so reasonable, the stickers did not matter. I figured they would just eventually peel off at the corners and look crappy.",verified
"Initial review written shortly after purchase:  \\""Flexible Goose-neck\\"" is an exaggeration.  Feels more like a stiff, but somewhat bendable rod covered in a plastic sleeve made to LOOK like a goose-neck.  VERY difficult to shape the way you want it.  Removing the ball from the OEM socket was no problem and inserting the new ball joint into the TomTom Via was only slightly difficult.  You WANT it to be stiff and to fit snugly!  However, sliding the GPS device onto the new mount was EXTREMELY difficult.  In fact, I am not sure I got it all the way in.<br /><br />This goose-neck holder does provide you with several more inches of room and a lever suction device - both are vast improvements over the OEM, IF the suction device holds.  I have not yet tried it while driving.<br /><br />Follow-up to review after 15 months of experience.  Bottom line, I am about to buy another one for my wife's new TomTom Via 1535, also bought through Amazon.  Yes, the goose-neck is not really a flexible goose-neck. AND, it IS very stiff.  BUT, I have discovered that this is EXACTLY what you want in order to keep the GPS device where you place it.  However, I did find that IF suspended mid-air, the TomTom would vibrate.  This was very annoying, especially since I initially kept the TomTom just above the dashboard which it would rattle against.  I reconfigured the gooseneck and relocated the suction cup such that when in place, the GPS device RESTS firmly on the dashboard.  MUCH BETTER.<br /><br />I have gotten to appreciate the mounting system for the TomTom to the gooseneck.  It is VERY stiff at first, but eased up a bit with the frequent removals necessitated by map updates.  You WANT it to be stiff so that it holds firmly to the device.  It is easily removed by placing your fingers a certain way and applying pressure (I can't explain it in words).<br /><br />After my year of experience, I changed my rating to FIVE stars for this gizmo.  The suction cup holds firmly.  With the GPS device resting against the dashboard, all is very well, at a good angle for me and yet - by twisting the TomTom up - allows easy access for removal for updating the GPS device.",verified
I do not like the common ear plugs that insert inside the ear opening.  I've tried other over-the-ear clips and they broke almost immediately or just didn't sit right.  This is my second pair of Koss and they are extremely comfortable and I will buy again when these break.  I listen to Audio Books almost exclusively so I cannot really review the clips for quality sound that one might want when listening to music and tones.,verified
"This is small and lightweight. It was simple to load songs onto, thankfully because there were no instructions. The only problem is that when you are not using it, you have to remove the AAA battery or it will be dead the next time you turn it on. But if you take out the battery, it works fine. For the money, it works great for me!",verified
"ES MUY BUENO PARA SER VERDAD, PUEDES ESCUCHAR MUSICA, EN EL TELEFONO O DEL INTERNET, OBVIO RECIBIR O HACER LLAMADAS, LA BATERIA DURA LO NORMAL,",verified
"Well, this one is a solid good piece of technology. Awesome compatibility and features for PC (not designed for Mac / Apple computers). Although it does work even with Apples for mp3 files and photo albums. FM radio playback, FM radio recorder and Voice Recorder are working perfect regardless of your platform.    If you are using PC like myself you will find KEO very impressive. It does deliver all as promised. Great mp3 playback with various equalizer options to optimize the audio output of the music you are listening to. I find \\""Rock\\"" setting to be the most powerful for my collection.  Various replay modes are also useful: as sometimes you want just one file over and over again, or just one folder.    Now again - it is not a MAC system. It in fact reminds more of the PC architecture and logics. No sorting by Artist or playlists here, but you can resolve it same way you did on the PC - by putting music files in certain folders.    If you put 120 files in the same directory - yes, scrolling may be lengthy, as it is not a quick-scroll touchscreen. But within 30+ files in each folder - you are fine. This is a convenient gym / sports / jogging system, not an 80-gig portable file depot.    FM radio works better if you leave the earbuds in the player. Their cord works just fine as an extended antennae. Regarding the earbud quality - mine sound just the same as a set from Shure. Seriously - when you close your eyes - you can't tell a difference.    And all these advanced features are bundled in a cool sturdy high-tech casing. Plus it comes with necklace and an armband - very thoughtful of iceTECH guys and saves you time for looking \\""how to attach it\\"".    Bundled CD has tools to grab songs from your CDs to mp3s along with memory reformatting software and firmware backup. AC charger and USB cord for data transfer and charging from PC are also included in the package.",not_verified
Have not used lately due to tv audio out of remote speaker not in synch with lip movement on screen.,verified
"Item works fine, but the mounting tabs on these units are weak.  Better to pre-drill holes & put screws with washers & silicone sealant through from inside the box.",verified
"I sit at my computer 6-12 hours a day.  As a woman only slightly over 5' tall, every chair in the world is too high for me.  My feet rarely touch the floor.  Any doctor or chiropractor will tell you; when your feet can't comfortably reach the floor with your thighs parallel to the floor, your back will take the strain of trying to compensate.  I bought a portable footrest for when I'm out of the house, but needed something larger and more comfortable for the hours I sit at my desk.  This is it! The foot pad is large enough that my feet still rest on it even if I change positions.  It is adjustable in height (up/down) and rotates at an angle (slant) so I can get it just right. The only negative is the written directions that come with it.  They are not very clear, nor complete about how to adjust it.  I figured out the slant, but couldn't find the height adjustment, even though the instructions said it was adjustable.  I finally turned it over and inspected it very carefully to find the adjustment area. I then had to re-read the directions and experiment to figure out how to use it.  (And I am fairly mechanical minded! I know many people who would not have been able to figure it out at all.) I gave it 5 stars, because the product itself is great.  But I would encourage the manufacturer to re-write the instruction page.  It is well worth the price; it costs less than the cost of a trip to the chiropractor!",verified
"I am Happy for received that product, soon and good quality, it is working well.<br /><br />thanks you I will buy again.",verified
"This unit is a combination external battery charger and speaker, and it has nice potential. I was initially VERY frustrated by the poor instructions included in the retail box... specifically, there is no information in the guide on how to charge the internal 4000mAh battery. The instructions need a total redo, and once we figured out how to use this device we liked it.<br /><br />Battery function<br /><br />After unpacking the device, find the supplied multi-cable kept in the area under the tray inside of the box. This cable has a standard male USB on one end that splits into two pigtail ends; one pigtail is a male micro-USB and the other a male 3.5mm AUX.<br /><br />Plug the standard USB end into your favorite charging device (wall charger, USB charging station, laptop USB port, etc...), we used our Samsung wall charger, and then pull the end-cap off of the battery/speaker unit to (1) turn the unit on and (2) access the unit's ports.<br /><br />Once the end-cap is pulled off, plug the cable's 3.5mm Aux pigtail end into the corresponding port on the battery. There seem to be two 3.5mm Aux ports on the end of the battery, but one is just a dummy and the other is real. The active one is not marked, but you will be able to tell when you pick the proper one as the device's LED light will light up and a voice may say 'Bluetooth' or 'Aux connect'... the voice seems to randomly say things from time-to-time. If you stick the 3.5mm Aux jack into the dummy hole, nothing happens at all.<br /><br />The unit has three small LED lights that inform you of the remaining charge in the battery; upon initial connection, one light was lit signifying that the unit may have been up to 33% precharged by the factory. Over the next six or seven hours, the battery progressed to full charge... which seems like a fairly long time give out 2.1A charger's output. Further reading indicated why; the input flow rate of this unit is just 0.8A max, regardless of the power source's capability. That's fairly slow and even at that rate we did feel a little heat built up near the connection end as charging was going on.<br /><br />Once charged, using the battery was not difficult; using either the supplied cable or the cable that come with your device (recommended), just connect your device to the battery's USB port and charge your device as needed. The storage capacity of this battery is 4000mAh which is good for a charge and another partial boost, but not for multiple charges without recharging.<br /><br />The charging times we experienced were about what we get from 1A wall chargers... on average, a rate of about 1/3 percent per minute, which equates to about 1% every 2.5 to three minutes or about 20% - 25% per hour. The batteries in our phones are 2200 mAh and 2400mAh in capacity, so this makes sense given the battery's 1A rated output.<br /><br />Speaker function<br /><br />For its size, the speaker actually punches out decent sounds; it is fairly convenient and portable at 4 7/8 inches long, 1.25 inches (roughly) in diameter and about 4.8 ounces per our postal scale. The backup battery & speaker combo unit is an easy carry in your purse, jacket pocket or back-pack.<br /><br />The specifications in the paltry user guide notes that the speaker was \\""ZW\\"" of power... assume they meant 2W, and it puts out good volume for the small size.<br /><br />You can crank it up fairly loud without significant distortion, and when laid flat on a solid foundation like a counter or table  top, it provides decent bass, and good mid and treble. There are no controls (volume, next track, skip, etc...) available on the unit itself, so all of the control must come from your sending device. Not a problem for us, and the speaker actually responded well to the equalizer application on my phone.<br /><br />You can send music to this device by Bluetooth or by direct wire view the 3.5mm port (same port you used to charge the battery...)<br /><br />Bluetooth<br /><br />Pulling the battery/speaker's end-cap off and then putting it back into place is what is needed in order to activate the speaker's Bluetooth search (blue LED light flashes). Pairing with my phone was quick and trouble-free, and we found the range to be good -- better than many other similar devices we have tested.<br /><br />Typically the phone paired with the speaker was within three to 12 feet of the speaker, with relatively good line of sight between the two devices. The BT sound production is not bad at all and, as mentioned, it responded nicely to my equalizer app.<br /><br />3.5mm Aux<br /><br />This unit's speaker also plays nicely through 3.5mm Aux connection, and it offers an interesting feature; the end-cap has two male 3.5mm Aux connectors built into it, and they can be used in this process. All you do is plug one in to the 3.5mm headphone port of your sending device (like my HTC Droid DNA) and the other into the active 3.5mm Aux port on the unit.<br /><br />The sound produced by the 3.5mm Aux cable connection is really not bad at all, and by situating the connection from the back-side of your sending device, the battery becomes a lengthwise stand.  This works very well, especially when we decided to watch a Netflix movie on my phone.<br /><br />The opportunity here is that not all transmission devices are configured in a way that the end-cap can be used to make the 3.5mm Aux connection... we have an older MP3 player that is just too thick. It would have been nice if the manufacturer had included a 3.5mm Aux cable with male jacks on both ends, but then we do have several of those already and they worked fine with this speaker too. The Amazon listing's \\""Package Contents\\"" section does not that the unit includes \\""1xThe 3.5 mm audio line\\"", but we did not receive a separate 3.5mm cable... just the portion attached to the single multi-cable included with the unit.<br /><br />Sorry about the length of this review... just turned out that way. Many ins & outs, pluses and minuses...<br /><br />No mention of a warranty that we could find, so if an issue occurs within a reasonable period of time I would return here to update the review and let you know what the issue was and how resolution was handled. I did receive this device gratis from the seller and have put it to use to objectively find out how well it performed. My statements here reflect that testing.<br /><br />If you are looking for a combination 4000mAh power bank, 2W speaker & stand of this size, style, price and capacity, for use as I have described above, then we would recommend giving this unit a try based on our experience with it. Just have a little patience, and all will be fine<br /><br />Recommended.<br /><br />Go for it.speaker's end-cap off and then putting it back into place is what is needed in order to activate the speaker's Bluetooth search (blue LED light flashes). Pairing with my phone was quick and trouble-free, and we found the range to be good -- better than many other similar devices we have tested.<br /><br />Typically the phone paired with the speaker was within three to 12 feet of the speaker, with relatively good line of sight between the two devices. The BT sound production is not bad at all and, as mentioned, it responded nicely to my equalizer app.<br /><br />3.5mm Aux<br /><br />This unit's speaker also plays nicely through 3.5mm Aux connection, and it offers an interesting feature; the end-cap has two male 3.5mm Aux connectors built into it, and they can be used in this process. All you do is plug one in to the 3.5mm headphone port of your sending device (like my HTC Droid DNA) and the other into the active 3.5mm Aux port on the unit.<br /><br />The sound produced by the 3.5mm Aux cable connection is really not bad at all, and by situating the connection from the back-side of your sending device, the battery becomes a lengthwise stand.  This works very well, especially when we decided to watch a Netflix movie on my phone.<br /><br />The opportunity here is that not all transmission devices are configured in a way that the end-cap can be used to make the 3.5mm Aux connection... we have an older MP3 player that is just too thick. It would have been nice if the manufacturer had included a 3.5mm Aux cable with male jacks on both ends, but then we do have several of those already and they worked fine with this speaker too. The Amazon listing's \\""Package Contents\\"" section does not that the unit includes \\""1xThe 3.5 mm audio line\\"", but we did not receive a separate 3.5mm cable... just the portion attached to the single multi-cable included with the unit.<br /><br />Sorry about the length of this review... just turned out that way. Many ins & outs, pluses and minuses...<br /><br />No mention of a warranty that we could find, so if an issue occurs within a reasonable period of time I would return here to update the review and let you know what the issue was and how resolution was handled. I did receive this device gratis from the seller and have put it to use to objectively find out how well it performed. My statements here reflect that testing.<br /><br />If you are looking for a combination 4000mAh power bank, 2W speaker & stand of this size, style, price and capacity, for use as I have described above, then we would recommend giving this unit a try based on our experience with it. Just have a little patience, and all will be fine<br /><br />Recommended.<br /><br />Go for it.",not_verified
"I usually don't write reviews, but my experience with this particular product gave me reason to give warning... This product will fry your tablet... Luckily my tablet did recover (I hate that it didn't for a previous reviewer) but the sd card reader and usb slot on my dock are dead. Also the usb cable is too short to be usable. I'm sticking with OEM and will make due without a car charger until  Asus makes one.<br /><br />Please note that I have the TF201 model but the only for TF101 warning wasn't there when I made the purchase from Amazon.<br /><br />Upate April 10: I've tried two different keyboard docks and there is no sd card reader or usb port activity with either one, so this charger did short out something in my tablet. I'm going to take my loss but DON'T LET IT HAPPEN TO YOU! READ THE REVIEWS!<br /><br />Update... I had to RMA my tablet. I'm still waiting for it to come. The seller did refund me very quickly. I was surprised by their quick response.",verified
"It has been some time that I have been wanting to get back into quality car audio. I finally did and boy am I glad I chose to go almost exclusively Alpine. I have an 02 Ram 1500 quad cap with the Thunderform box with [[ASIN:B00BJF4W0O MTX Audio 5510-22 5500 Series Subwoofer]]. These were an upgrade to what came with the box. In the front I have the [[ASIN:B004VBIEZW Alpine SPR-60C 6.5\\"" Car Audio Component System (Pair)]] and the [[ASIN:B004VSTYI6 Alpine SPR-60 6.5\\"" Car Audio Coaxial Speakers (Pair)]] in the rear. I was thinking that the setup would be \\""pretty good\\"" and possibly needing more speakers. Well let me tell you, this system powered by this amp will rip your face off if set up properly. The first comment I get every time after they stop grinning is how super crisp and clear the audio is even at the top volumes. I used to be an installer and I can't say enough good things about Alpine hardware. I did try a Kenwood head unit at first and then replaced it with the [[ASIN:B00CKYH9Q2 Alpine CDE-HD149BT CD Receiver with Bluetooth and HD Radio Built-in]]. Even that was leaps and bounds better. This amp has a birth certificate that states it puts out close to 1100 watts continuous total power. To be able to power my whole system with a unit this small still boggles my mind. I have had zero issues with this amp and I play the crap out of it for hours and hours on end. I don't throw 5 star reviews out easy but this unit deserves every one.",verified
"I thought I was ordering the Presentation Cable with Extended length and built in usb cable, etc, etc....like they say in the product description.  However, instead of a long cable with multiple connections for my PDA baby, I got a stubby little converter that allows you to connect to a monitor, projector or other VGA line.  While this connection is a large part of what I wanted, it is hardly everything I expected for the grand sum of 50 dollars (44 + s&h).  I expected to have both a VGA connection and a secondary charging cable for my money, so that I could charge/sync my PDA (especially given the crummy battery life of the Dell Axim x51v) at work as well as at home without having to cart around a charging cable or cradle (really, one and the same thing since to charge with cradle the cable must be connected to it).  I am very disappointed...how much would it cost to include, at the very least, a usb cable with this connector?  I'll definitely be looking to get my money refunded by either Amazon or the seller I got this from, Electronica Direct.",verified
"Works great, as advertised.  Goes through batteries, but not at an alarming rate.  Using it on my android and no problems at all.",verified
"I found the NT70T to be a great companion to my iPhone, my iPad Mini and my AT&T Elevate 4G. The tri port functionality was great and found myself using it frequently to charge my elevate 4G. The built in USB for charging the New Trent is extremely convenient, much better than having to hunt for a cable. Nice of them to throw in a USB extension cord too.<br /><br />The NT70T is one neat package. Size and weight are great and very complimentary to typical device size now a days (iPhone, Galaxy III etc). I could comfortably put it in my pocket along with my phone while running from one flight to the next. The micro USB connection worked great for charging my elevate and saved me having to hunt for that one cable in my bag...if only the iPhone was so simple...but thats not New Trent's fault.<br /><br />Comparing to the NT52D that I also own, they both perform flawlessly however the NT70T is a little more classy looking and a lot more convenient with the built in USB for charging and the micro USB for charging devices.<br /><br />Highly recommended this device and New Trent makes one of the best external batteries out there.",not_verified
Great security device you just never know especially with law enforcement. Only 1 complaint I didn't receive remote  but besides that very satisfied.,verified
"I initially was deciding between the Jawbone Jambox and the Jabra Solemate for a bluetooth speaker. Then I saw the Beatblock.  I was immediately impressed with its design. It just looked like a very solid well-built speaker. After doing some research on the BeatBlock (the only reviews I found were on youtube), the Solemate and the Jambox, I decide to buy the Beatblock.  The first thing that I noticed was the weight and feel of the speaker - not light and cheap like some others I have seen, but solid, not too heavy and an almost ballistic feel to it.  After charging it according to the instructions, I very easily synced the speaker with my IPhone 5 and started playing some music.  The sound filled my living room without maxing out on the volume, and had no distortion.  I tested the volume at maximum level and got a little distortion on songs with heavy bass, but was able to fix that by adjusting the volume on my phone.  I played a variety of music from classical to rock and pretty much everything inbetween, and can say without hesistation that this speaker is awesome!! Battery life is phenomenal at about 10 hours on a full charge!  Shipping was also very quick - just under a week - considering I live on Guam!",verified
Bargaincell shipped my iPod nano case right away. It was delivered before estimated delivery date. It is my best case yet. Totally deserves 5 stars,verified
"This product works just fine for me in terms of the USB cable and car charger; however, the wall plug-in stopped functioning after 5 days of use, and I was fairly disappointed with the actual length and stability of the USB cable. I feel like this is a \\""get what you pay for\\"" product.",verified
"It's a good tool, it could have a better cables.",not_verified
"This was suppost to play Mp4 music also, but it only plays Mp3 music. You can only put sertain movies on this device.",not_verified
Been hunting for a TPU cover for my iPod and this cover provides an excellent fit.  It feels like it can even survive a short fall if dropped.  Bonus is that it comes with a screen protector. Fast delivery too.,verified
